Caste,subcastes,source
THOGATTA VEERAKSHATRIYA,"['THOGATA', 'THOGATTA VEERAKSHATRIYA', 'THOGATAVEERAKSHATRIYA', 'THOGATI', 'THOGTI']",GOV
THOLIYA,['THOLIYA'],MF
THOLKOLAN,"['THOLKOLLAR', 'THOLKOLAN']",GOV
THOLUVA NAICKER,"['VETALAKARA NAICKER', 'THOLUVA NAICKER']",GOV
THONDAMAN,['THONDAMAN'],GOV
THORI,"['THORIA', 'THORAIYAR', 'NAYAK', 'THODIA', 'THORI', 'THURIA', 'THUDIA', 'BADAGA THORAIYAR OF NILGIRIS', 'THORIYAR']",GOV
THOTI,['THOTI'],GOV
THOTTIAN,"['THOTTIAN', 'ERRAGOLLAR', 'THOTTIYA NAICKER']",GOV
TIGALA,"['THIGALA TIGLER VANNIKULA', 'KSHATRIYA VANNIYA VANNIYAR VANNIA GOUNDER GOUNDER', 'AGNI VAMSHA KSHATRIYA', 'AGNIVANNI', 'PALLI', 'TIGALA', 'GOWNDER PADAYACHI KANDER SHAMBHUKULA KSHATRIYA AGNIKULA KSHATRIYA DHARMARAJA KAPU KUROVAN']",GOV
TIKULHAR,['TIKULHAR'],GOV
TILARI,"['TILARI', 'TIRALI']",GOV
TILI,"['GACHHUAKALU', 'TILI', 'BHUNJA']",MF_JEEVANSATHI
TILVI,['TILVI'],GOV
TIRGAR,"['TIRGAR', 'TIRBANDA']",GOV
TIRUVALLUVAR,['TIRUVALLUVAR'],GOV
TIVORO,['TIVORO'],GOV
TIYAR,['TIYAR'],GOV
TODA,['TODA'],GOV
TOGATA,"['THOGATI', 'TOGATA', 'THOGATAVEERAKSHATRIYA', 'THOGATA']",MF_JEEVANSATHI
TOMAR,"['TOMAR', 'RARHI']",MF
TUNTUBAI,"['TUNTUBAI', 'TANTI', 'RARHI']",MF
TURHA,['TURHA'],MF
TURI,"['TURI BAROT', 'DEDH BAROT', 'TURI', 'DAYAL']",MF_JEEVANSATHI
TUTIA,['TUTIA'],GOV
UDASI,['UDASI'],GOV
UDDAR,"['UPPALAG', 'SWETAMBAR', 'UDDAR', 'UPPAR']",MF
UGRAKSHTRIYA,"['NAPIT', 'BALGORI', 'UGRAKSHTRIYA', 'ADITYA']",MF
UJIA,['UJIA'],GOV
ULLADAN,['ULLADAN'],GOV
UPPARA,"['GOUNDI', 'UPPALIGA SHETTY', 'NAMADA UPPARA', 'UPPARA', 'SAGARA', 'LONARI', 'YEKKALI', 'UPPERA', 'UPPALIYAN', 'MELUSAKKARE', 'GAVANDI', 'KEREBANDIYAVARU', 'PADIT', 'LINGAYAT UPPARA', 'PADTI', 'KALLU KUTIGA UPPARA MELUSAKKREYAVARU', 'UAPPILLIA', 'YAKALARA', 'SUNNAGARA', 'SAGAR', 'UPPALIGA', 'CHUNAR', 'BELDAR', 'GOVANDI', 'PADITHI', 'SUNNA UPPARA', 'GAVADI', 'UPPAR']",MF_JEEVANSATHI
UPPUKORAVAR,"['SETTIPALLI KORAVAR', 'UPPUKORAVAR']",GOV
URALI GOUNDER,"['OORUDAYA GOUNDER', 'ORUDYA GOUNDER', 'URALI GOUNDER']",GOV
URALY,['URALY'],GOV
VADDAR,"['PATHAROD', 'VADDER', 'MATI VADDAR', 'JATI VADDAR', 'GADI VADDAR', 'VADDARU', 'VADDAR', 'KALLUVADDARU', 'PATHARVAT', 'WADDER', 'KALAWADER']",GOV
VADI,"['VADI', 'PALAPPU']",MF
VADUGAN,"['VADUGAN', 'VADUKKAR', 'VADUKA CHETTI', 'VADUKANA IKAR']",GOV
VADUVANS,"['VADUKAR', 'VADUGAN', 'VADUKA', 'VADUVANS']",GOV
VAGHARI,"['SALAT VAGHRI', 'GAMACHI WAGHARI', 'MARADA', 'WAGHARI', 'CHIBHADIA WAGHARI', 'VEDU WAGHARI', 'GODADIA WAGHARI', 'DEVIPUJAK', 'WADWA WAGHARI', 'VAGHARI', 'TALPADA WAGHARI', 'KHOLI', 'MARWADA WAGHARI', 'VAGHRI', 'VAGHARI SALAT', 'DATANIYA WAGHARI']",MF
VAGHELA,['VAGHELA'],MF
VAGHRI- GAMICHO,"['JHAKUDIA', 'VEDU CHURALIA', 'VAGHRI- GAMICHO']",GOV
VAHIVANCHA,"['GADHVI', 'VAHIVANCHA', 'CHAMAR', 'CHARAN']",GOV
VAIDU,['VAIDU'],GOV
VAIPHUI,['VAIPHUI'],GOV
VAIRANGI BAWA,"['VA IRANGI BAWA', 'VAIRANGI BAWA']",GOV
VAISHYA,"['VAISYA', 'SINGLA', 'VAISHYA', 'CHASA', 'NARANG', 'MADAN']",MF_JEEVANSATHI
VAISNAV,['VAISNAV'],MF
VAKKALIGA,['VAKKALIGA'],GOV
VALAIYAR,"['VALAYAR', 'VALAIYAR']",GOV
VALAMIKI,"['VALAMIKI', 'VALMIKI']",GOV
VALAN,['VALAN'],MF
VALAND,"['BABAR', 'VALAND', 'HAJAM', 'NAYI', 'KHALIPHA']",GOV
VALAYAL NAIDU,"['GAVARALU', 'CAVARA NAIDU', 'VALAYAL NAIDU']",GOV
VALLALAR,"['VALLALAR', 'GOUNDAR', 'PILLAI', 'GURUVEL']",MF
VALLAMBAR,['VALLAMBAR'],GOV
VALLON,"['VALLON', 'VALLUVAN']",GOV
VALMIKI,"['TALWAR', 'VALMIKI BOYA', 'CHUNDUVALLU', 'VALMIKI', 'TALAYARI']",MF_JEEVANSATHI
VAMSHARAJ,"['VAMSHA RAJ', 'PITCHIGUNTLA', 'PITCHIGUNTALA', 'VAMSHARAJ']",GOV
VANAD,"['VANAD', 'ODHAVIYA']",MF
VANAKAR,"['VANAKAR', 'MOTA BHAI', 'BAKSHI PANCH']",MF
VANAN,['VANAN'],MF
VANAND,"['SORATHA', 'CHOKH', 'MAHESHWARI', 'VANAND', 'BAKSHI PANCH']",MF
VANANDVAS,['VANANDVAS'],MF
VANAR,"['VANAR', 'WASHERMAN']",MF
VANGAM,"['VANGAM', 'ANKE']",MF
VANI,['VANI'],MF
VANIYAR,"['UDAIYAR', 'SALAVAI', 'NATHANA UDAIYAR', 'DHOBI', 'VALAYAR', 'CHADIYAR', 'PALLAR', 'MOOPPAR', 'WASHERMAN', 'PADAIYAR', 'VANIYAR', 'PADAIVEERA', 'DOBI', 'PADAIYACHI', 'NAYAKKAR', 'VANIAN', 'PADAIYANNU', 'SOLEYA', 'PILLAI', 'PARAYAR', 'RATHAAMAR', 'KARKATHAVELLALAR', 'NAIKAR', 'PADAIYALAI', 'SATHIRIYA', 'KALLAR', 'GOUNDAR', 'SOLIYA', 'VANIA CHETTIAR', 'VANIAR', 'KOUNDA', 'NATHAMAR']",MF
VANJARI,"['WANJARA VANJAR', 'VANJARI', 'WANJARI VANJARA', 'VANJARA']",SHADI_JEEVANSATHI
VANNAN,"['VANNAR', 'CHAKKALI', 'MANNAN', 'RAJAKA', 'VANNAN', 'EKALI']",GOV
VANNIAKULA KSHATRIYA,"['NAICKER', 'PADAYATCHI', 'PALLI', 'VANNIYAKULA KSHATRIYA', 'VANNIAKULA KSHATRIYA', 'VANNIAR']",GOV
VANSFODA,"['VANSFODA', 'VANSFODIA', 'VANZA']",GOV
VANZA,"['SAI SUTAR', 'VANZA', 'VANZA DARJI']",GOV
VANZARA,"['VANJARA', 'KANGSIWALA', 'VANZARA', 'BANJARA', 'BANZARA']",GOV
VARDUKA,['VARDUKA'],MF
VARLI,['VARLI'],GOV
VARMAKAR,"['VARMAKAR', 'BELASHI']",MF
VARRIYAR,['VARRIYAR'],MF
VASUDEV,"['BASUDEVA', 'VASUDEV', 'VASUDEV BASUDEVA', 'VASUDEO', 'BASUDEV VASUDEVA HARVOLA KAPDIA KAPDI GONDHLI']",GOV
VAYALPAD,"['VAYALPAD', 'NAWALPETA KORACHA']",GOV
VEDUVAR,"['VEDU', 'VEDAR', 'VETTAIKKARAR', 'VEDUVAR']",MF
VEERAMUSHTI,"['VEERABHADREEYA', 'VEERAMUSHTI']",GOV
VEERASAIVA,"['MAALAPANDARAM', 'VEERASAIVA', 'VEERSHIV', 'JANGAMA', 'POOPANDARAM', 'JANGAM']",GOV
VELAMA,"['NAGALA', 'KAPU', 'BRAHMAN', 'VELAMA']",MF_JEEVANSATHI
VELAN,"['VELAAN', 'VELAN']",MF_JEEVANSATHI
VELIP,['VELIP'],GOV
VELLALAR,"['KARAKADU', 'SONEYA', 'MARAMERI', 'KUYAVAR', 'KONGU VELLALA', 'VELLALAR', 'KURUMBAR', 'NANGUDI VELLALAR', 'KUGA VELLALAR', 'ESAI', 'VEERAKODAI', 'KEERAIKARAR', 'THOLUVAVELLALAR', 'TULVA', 'THOLUVA', 'PADAIYACHI', 'ARCHAKARI VELLALA', 'TURAVA', 'KARKATHAPILLAI', 'SOLEYA', 'VETRILAIKARAR', 'PILLAI', 'SAIVA', 'KARKATHAVELLALAR', 'PADAIYALAI', 'GOUNDAR', 'SOLIYA', ' PODIKARA VELLALAR', 'SOZHIA VELLALAR', 'ISAI VELLALAR', 'KODIKALKARAR']",MF_SHADI_JEEVANSATHI
VELLUTHEDAN,['VELLUTHEDAN'],GOV
VETAN,['VETAN'],GOV
VETTIYAN,['VETTIYAN'],GOV
VETTUVAN,"['VETTUVAN', 'PULAYA VETTUVAN', 'VETTUVA NAVITHAN']",JEEVANSATHI
VETUVA GOUNDER,"['VETUVA GOUNDER', 'PUNNAN VETTUVA GOUNDER']",GOV
VIKANASA,['VIKANASA'],MF
VILLIAMUDU,"['NAYAKKAR', 'VILLIAMUDU']",MF
VIR,"['VEER', 'VEERAMASTI', 'VIR']",GOV
VISALU,"['VISALI', 'VISALU']",MF
VISHAVAN,['VISHAVAN'],GOV
VISWAKARMA,"['ACHARY', 'LINGAYAT KAMMARA', 'VISWABRAHMIN', 'CHAPTEGRA', 'LINGAYAT BADIGA', 'GEJJIGAR', 'PANCHALA', 'MALAYALA KAMMALA', 'MOOSARI', 'LUHAR', 'SONAR', 'KALTHACHAN', 'BADIAWADLI', 'LINGAYAT KAMMASALI', 'KOLLAN', 'KAMSAN', 'KONKANI ACHAR', 'THATTAN', 'THACHAN', 'PANDI KAMMALA', 'KAMMALAN', 'THATTAN.', 'DAIVAGNA BRAHMAN', 'MESTA SUTAR', 'MESTA', 'KANCHORA', 'VISWA BRAHMAN', 'TACEHAN', 'VILLASAN', 'ASSARI', 'BAILU AKKASALI', 'KALLASSARI', 'VILKURUP', 'LINGAYAT AKKASALI', 'KAMASALA', 'CHARI', 'PERUMKOLLAN', 'PATTAR', 'BRAHMAN', 'PANDITHATTAN', 'KITARAN', 'KAMSALA', 'VISWAKARMA', 'KAMMALA', 'ACHARI', 'SILPI', 'SOHAGAR', 'PANCHAL', 'KANNAN', 'AKKASALE', 'BADIGAR', 'VISWAKARMALA', 'BADAGI', 'ASARI', 'KAMBAR', 'KANCHAGAR', 'KAMSAL', 'VISWABRAHMANAR', 'KAMMAR', 'VISWABRAHMANAN', 'VISHWAKARMA', 'SONI', 'BAILAPATRA', 'KARUVAN', 'AKSALI', 'SHARMA', 'VISWABRAHAMAN', 'AUSALA', 'BAILU KAMMARA', 'NADAR']",GOV
VITOLA,"['BARODIA', 'VITOLA', 'VITOLIA', 'KOTWALIA']",GOV
VOKKALIGA,"['GOUDA', 'UPPINA KOLAGA VOKKALIGA', 'VOKALIGA', 'VOKKALIGAR', 'MUSUKAGOWDA', 'VISHWAKARMA', 'REDDY', 'SARPA VOKKALIGA', 'GOWDA', 'ACHAR', 'HALLIKARA', 'VAKKALIGA', 'ACHARI', 'KURUBAGOWDA', 'GANGATIKAR', 'GANGADKAR', 'VAMDADI', 'VOKKALIGA']",MF_JEEVANSATHI
VORA,['VORA'],MF
VYSYA,"['BRAHMAN', 'VYSYA', 'POKANTI', 'ARYAVYSA', 'YSYA', 'KOMATI', 'SUNKU', 'CHEEMALA', 'ADIMULAM', 'KRISHNAM', 'DUDEKULA', 'KAKUNATI', 'NAIKA', 'SAYED', 'KARUMANI']",MF_SHADI_JEEVANSATHI
VYYULU,['VYYULU'],MF
WADDAR,"['WADDA', 'WADDAR', 'VDDAR', 'VADDA', 'WADEYAR', 'WADAR', 'WADER']",MF
WADHAI,"['WADHAI', 'WADHI', 'WADAI', 'BHADAI']",GOV
WADI,['WADI'],GOV
WAGHER,['WAGHER'],GOV
WAGHRI,['WAGHRI'],MF
WALIKAR,['WALIKAR'],MF
WAMI,['WAMI'],MF
WANDHARA,['WANDHARA'],GOV
WANSFODA,['WANSFODA'],GOV
WARTHI,['WARTHI'],GOV
WATAL,"['SHUPRI WATTAL', 'WATAL']",GOV
WATHI,['WATHI'],MF
WYNAD CHETTY,['WYNAD CHETTY'],GOV
YADAVA,"['GOUDA', 'YADAV AHIR', 'AHIR', 'KONAR', 'YADAVA NAIDU', 'ALAGOLLA', 'SAMBAR YADAVA', 'GOLLA', 'YERRAGOLLA', 'PALAGIRI', 'NAMALA', 'IDAYAR', 'POOJAGOLLA', 'YADAVA', 'GOLLALU', 'YADAV', 'KUDARI', 'THELAGU', 'TELAGA', 'TALAPALLI', 'GANAR', 'GAVLI', 'PAGANI', 'JALARU', 'YADAVA PILLAI', 'GONAR', 'SETTIVARI', 'POKANTI', 'MEHAR', 'JHAMALA', 'VALMIKI', 'SHAIK', 'ANKE', 'YADAVAR', 'SADGOP', 'JUTUR']",GOV
YAITHIBI,['YAITHIBI'],GOV
YALAMA,['YALAMA'],MF
YALAVALA,"['KAPU', 'YALAVALA']",MF
YANADI,"['YANDI', 'YENADIS', 'YANADI', 'YELLEU']",MF
YATA,['YATA'],GOV
YATALA,['YATALA'],GOV
YEAVA,['YEAVA'],MF
YEKALAR,"['EGILIKA', 'YEKALAR', 'YAKLAR']",GOV
YELLAM,"['YELAM', 'YELLAM', 'YALAM', 'YALLAM', 'YELLU']",GOV
YERAVA,"['YERALU', 'YERAVA']",GOV
YERNA GOLTA,['YERNA GOLTA'],GOV
YERUKALA,"['YERUKULA', 'YERUKALA', 'YERUKULAS', 'YERKULA', 'DESAI']",MF
YISHAS,"['YISHAS', 'SHEETY']",MF
YOGEESWARAR,['YOGEESWARAR'],GOV
YOGI,"['NATH', 'YOGI', 'JUGI NATH', 'JOGI']",MF
YRAKITHER,['YRAKITHER'],MF
ZAMRAL,['ZAMRAL'],GOV
ZOU,['ZOU'],GOV
ADIWASI,"['SIDAR', 'DHIMAR', 'BHILALA', 'BHEND', 'HANDSA', 'BHENA', 'NAGARCHI', 'SARTHI', 'GOND', 'KANWAR', 'BINJHWAR', 'DHANWAR', 'MARANDI', 'HEMRAM', 'ADIWASI', 'BHENIL', 'GOARI']",MF
AHIR,"['BHARVAD', 'GOWRA', 'SORATHA', 'KHANNA', 'AHIR', 'GOP', 'BARGAH', 'RAO', 'BAGDE', 'GOLI', 'GWARA JADAV', 'TURI', 'TELI', 'NAGARCHI', 'LINGAYAT-GAOLI', 'JADAV', 'LALHARIA', 'RATHORE', 'KUMAWAT', 'ASKE', 'RAUT', 'GURJAR', 'NARNAVRE', 'GWARA', 'YADAV', 'GWALA', 'BRAJWASI', 'WANJARE', 'SISODIA', 'GAWARI', 'GOPAL', 'BERICHA', 'SONWANI', 'GOWARI', 'GAWLI', 'SAHU', 'RAI', 'GAWALI', 'AYAR', 'JAMRE', 'RAUT THETHWAR', 'PALIWAL', 'BARGAHI', 'SHAH', 'THETHWAR', 'RAWAT']",MF_JEEVANSATHI
BADHAI,"['KHARADI', 'JANGADA', 'BADHRIA', 'BADHAI', 'CHAURASIA', 'TARKHAN', 'KHATI', 'KHARADA', 'JANGRA-BRAHMIN', 'RAMGARHIA-SIKH', 'MAGHIYA', 'BADHEI', 'BADAI', 'BADHIRA', 'HARIJAN', 'CHOURSIA', 'BARHAI', 'PANWARI', 'JANGID', 'PANCHAL', 'TARKHAN.', 'SUTHAR', 'SUTRADHAR', 'MISTRY', 'RAMGARHIA', 'BINDHANIA', 'VISHWAKARMA', 'NISHAD', 'SHARMA', 'VISWAKARMA', 'DHEEMAN']",MF_JEEVANSATHI
BANJARA,"['DHARI SINGARI NAVI BANJARA', 'MATHURA', 'NAVI BANJARA', 'LABANA', 'CHANDWAR', 'MANSURI', 'BANJARI MATHURA', 'MATHURA BANJARA KACHIKIWALE BANJARA LAMAN BANJARA LAMAN', 'DHALIA BANJARA', 'LAMBARA', 'NAYAK', 'BANJARI GOAR BANJARA LAMBADA', 'LABHANA LABAN', 'LAMAN', 'LABHANA', 'LAMANI LABAN DHALI', 'LAMAN BANJARA', 'SUKALI', 'LAMANI', 'LAMNE', 'KUMAWAT', 'LAMBARA LAMBHANI', 'VAISHNAV', 'LAMBADE LAMBHANI CHARAN BANJARA LABHAN MATHURA LABHANI', 'BANJARA', 'BALADIA', 'LAMBADA', 'GORMATI', 'MATHURA BANJARI', 'NAYKADA LAMBANA', 'LAMBANA', 'RANKIA', 'CHADAWA', 'JOGI BANJARA', 'BAMANIA BANJARA LAMAN', 'GAMETIA', 'SUGALI.', 'DHALIA', 'RANKI', 'NAYKADA', 'BAMANIA BANJARA', 'MATHURA LABHAN', 'LAMBADI', 'RATHOR', 'DHURIYA', 'MUKERI', 'LAMBANI', 'SUGALI', 'BANJARI', 'MAKRANI.', 'DHADI', 'KACHIRIWALA BANJARA', 'RAVANA', 'LABAN']",MF_SHADI_JEEVANSATHI
BELDAR,"['BELDAR', 'OD', 'SUNKAR', 'TAWAR', 'BHATI']",MF_JEEVANSATHI
BHANGI,"['RUSHI', 'UPADHAYAY', 'RUKHI', 'KORAR', 'BARWASHIA', 'JAMPHODA', 'ZADMALLI', 'LALBEGI', 'ZAMPADA', 'BAKSHI PANCH', 'OLGANA', 'BARWASIA', 'CHURA', 'BHANGI', 'ZAMPDA', 'VALMIKI', 'HELA', 'BALMIKI', 'BALMIK', 'DHARKAR']",MF
BHILALA,"['AWASE', 'GANGWAL', 'BHILALA', 'DARBAR', 'SAITEY', 'NARGAVE', 'SHAITE', 'JHHILA', 'GWALE', 'KHARTE', 'MANDOLI', 'KHANNA', 'MUDALJE', 'SONAR', 'NIHAL', 'VARMAN', 'BHEL', 'BHAGE', 'DHILE', 'MOZALDA', 'MANKOLI', 'BHURIYA', 'DODWAL', 'BHILA LA', 'BAGHEL', 'WAGE', 'ASKE', 'ROMDADE', 'BALKEY', 'NINGWAL', 'YADAV', 'BADDLE', 'MALVIA', 'GORE', 'MORI', 'BHEW', 'SOLANKI', 'CHAUHAN', 'KHATIYA', 'CHONGAR', 'NARGESH', 'KOLH', 'AKOLIYA', 'DWAR', 'TADWLA', 'JAMRE', 'KUSHWAHA', 'KANASHE', 'BAKAULEY', 'SETIA', 'RATHOR', 'DAMAR', 'DORWAR', 'JILVE', 'WASKALE', 'RAWAT']",MF
BRAHMAN,"['HAVJAK', 'DADHICH', 'BRAHIMAN', 'DWIVEDI', 'PARDESI', 'KHATI', 'BAJPAYEE', 'VASSIST', 'PUJARI', 'DEVEDI', 'TURKHAN', 'MUDGIL', 'SANDILYA', 'PANDEY', 'SAMRATH', 'IYER', 'SANYAL', 'BRAHMAN', 'TYAGI', 'TIWARI', 'TAPODHAN', 'RAI', 'HAVYAKA', 'RAMGARHIA', 'SARASWATI', 'DIXIT', 'SONI', 'BHARATI', 'HAUYAK', 'BAJPAI', 'GIRI', 'CHASA', 'SHARMA', 'BANJARA', 'AYAN', 'AJER', 'VAIDIK', 'PAREEK', 'MAHANT', 'BESNAB', 'SWAMI', 'BAISNAB', 'BHARADWAJ', 'PACHORI', 'MAHA-BRAHMAN', 'ACHARYA', 'VYAS', 'SOLANKI', 'DHIMAN', 'OJHA', 'GOSAWMI', 'DESHASTHA', 'BRAHAMAN', 'VASUDEV', 'DUBEY', 'BRAHMIN', 'RAMPAL', 'MISHRA', 'AGNIHOTRI', 'PRAJAPATI', 'KAIBARTA', 'DEVILA', 'ATRI', 'PORASA', 'GANDHARU', 'VAIDHIKA', 'IYANGAR', 'DANUA', 'RAJPUROHIT', 'AWASHTHI', 'VISHVA S', 'ADHIT', 'BRHAMAN', 'UPADHYAY', 'THAKUR', 'AYYANGAR', 'LOHAR', 'SAMANTA', 'BHARGAV', 'GAUTAM', 'UPADHAYAY', 'KOTTA', 'OCHRA BRAHMIN', 'BARENDRA', 'UPADHAYA', 'VAID', 'PISHARODI', 'JHANGRA BRAHMAN', 'SHRMA', 'MOHABRAHMAN', 'BHATTAMISHRA', 'BHATT', 'SHUKLA', 'GAUR', 'PATHAK', 'JOSHI', 'BRAHAMIN', 'GOSWAMI', 'RARHI', 'SASANI', 'AUDICH', 'TRIVEDI', 'PUROHIT', 'NAYAK', 'BRHAMIN', 'SIDHANTHI', 'CHATURVEDI', 'KRUSHMAPAKSHI', 'KUTCHHI', 'DAKHINORIYA', 'TRIPATHI', 'VAISHNAV', 'GOGNA', 'BAKSHI PANCH', 'DEWEDI', 'MAHAJAN', 'BALABHADRA', 'AADISAIVER', 'RAJGOR', 'IYYAR', 'VAISHNA V', 'KAUSHIK', 'CHAUBEY', 'PALIWAL', 'BAIRAGI', 'HAVASALA', 'JADURBADE', 'SARASWAT']",MF
CHIKWA,"['CHAK', 'KASSAB', 'CHIKWA', 'CHIKVI', 'KASAI']",GOV
DANGASHIA,['DANGASHIA'],GOV
DHIMAR,"['TARAIL', 'BHOI', 'TURSIB', 'SONDHIYA', 'SAKKA', 'KASYE RAJPUTS', 'KHEWAT', 'DHIWAR', 'MACHHANDAR', 'TURAHA', 'JHIMAR', 'KAHRA', 'GAUTAM', 'NAVDA TURAHA KEWAT KIR BRITIYA', 'MESHRAM', 'NAWDA', 'MEHRA', 'YADAV', 'MORDE', 'MALLAH', 'KAMDAY', 'TUREHA', 'KAMARE', 'KASHYAP-RAJPOOT', 'KIR BRITIYA', 'RAJPUT', 'DHIMAR', 'KAHRA DHIWAR MALLAH NAWDA', 'DHIMER', 'JHINWAR', 'KAHAR', 'KEWAT', 'DHINWAR', 'NISHAD', 'VRITIYA SONDHIYA', 'DHIMER BHOI', 'KASHYAP', 'NAVDA', 'VRITIYA']",MF
GAWLI,['GAWLI'],GOV
GHUMAIR,['GHUMAIR'],MF
GOLA,"['GOUDA', 'DUMAL GOUDA', 'GOUDO', 'NANDA GOUDA & KANJA GOUDA', 'MEKALA GOLLA', 'AHIR', 'GOP', 'GOPE', 'GOLLA', 'GOPALA', 'SHOLAKHANDIA', 'MATHURAPURIA GOUDA', 'GOLA RANA', 'YADAV', 'SADGOPE', 'GOLA', 'GOPAL', 'GOPAPURIA GOUDA', 'GOUDIA GOLA', 'LAXMINARAYAN GOLA', 'PUNNU GOLLA', 'MAGHADA GOUDA', 'GOUR', 'SADGOP']",GOV
GORI,['GORI'],MF
GUJJAR,"['PATEL', 'GOOJAR', 'BAKARWAL', 'NAGAR', 'JADAV', 'KASANA', 'PARMAR', 'MAHESHWARI', 'DHAMA', 'GURJAR', 'BANSAL', 'GUJJAR', 'GUJARA', 'DRAWAT', 'GOHIL']",MF_JEEVANSATHI
JAT,"['SIDHU', 'MANDAL', 'CHAUDHARI', 'BHANGU', 'DHAKA', 'KEOL', 'BENIWAL', 'KHATI', 'BHATTI', 'MORWAL', 'MAAN', 'BHINDER', 'LOHAN', 'JAT', 'JADGE', 'DEOL', 'LUNJ', 'PANGHAL', 'MAUN', 'JUDGE', 'FAGADANA', 'SARAN', 'SAMRA', 'RAI', 'PAYAL', 'GODRA', 'BHAMBHO', 'KSHLIYA', 'CHEL', 'MAUR', 'SHARMA', 'MADAN', 'NAIN', 'CHATRAWAL', 'MAHANT', 'TATLA', 'JAKAHD', 'PUNIYA', 'PAKGI', 'BHAL', 'PAWAR', 'KHAYALI', 'CHICHAR', 'SANDHU', 'THALODI', 'BHULLAR', 'SIHAG', 'PRAJAPATI', 'KAITH', 'HANS', 'SINGLA', 'SAHRAWAT', 'KOKKAR', 'BARAI', 'BADHAI', 'SOHAL', 'JAKHAR', 'DHANKAR', 'MEHRA', 'RATHORE', 'SHEDKAND', 'SAMARAN', 'MITHA', 'NIJJAR', 'SIROHI', 'CHOPRA', 'CHOUDHARY', 'GHUMAN', 'RANDHAWA', 'KALERI', 'SIWATCH', 'KUNDU', 'HER', 'SHEORAN', 'KANG', 'PANNU', 'THIR', 'GREWAL', 'BIRIKHI', 'MOD', 'JAT SIKH', 'TEWATIYA', 'CHAHAL', 'MANN', 'KHACERI', 'JHIWAR', 'GUBANDA', 'CHAUHAN', 'JATSIKH', 'MEEL', 'BASSI', 'CHIMMA', 'LALLI', 'GILL']",MF_SHADI_JEEVANSATHI
JHANGRA BRAHMAN,"['JHANGRA-BRAHMAN', 'RAMGARHIA', 'JANGID BRAHMAN', 'JHANGRA BRAHMAN', 'DHIMAN', 'JHANGARA-BRAHMAN', 'TARKHAN', 'JANGRA-BRAHMAN', 'KHATI', 'BADDI', 'BARHAI', 'SUTHAR', 'JANGRA BRAHMAN']",GOV
JULAHA,"['ANSARI', 'TARIYA', 'JULLAHA', 'KABIRAM', 'KEER', 'TARI', 'KOLI', 'KABIRPATH', 'GARANA', 'KABIRPANTHI', 'JULAHA']",MF_JEEVANSATHI
KANJARA – BHATTA,"['KANJARA-BHATTA', 'KHANJARBHAT', 'KANJIRBHAT', 'KANJIRBHAAT', 'KANJARA – BHATTA']",GOV
KHANDAYAT,"['ORIYAMUNDA', 'MUNDA', 'MAGHIYA', 'ODUKHANDAYAT', 'KHANDAYAT', 'KANDARA', 'CHASA', 'SRESTAKHANDAYAT', 'MAHANAIK']",MF_JEEVANSATHI
KHANDELWAL,['KHANDELWAL'],MF_SHADI
KHANDNALS,['KHANDNALS'],GOV
KHANDU,"['KHANDU', 'GUPTA']",MF
KHANGAR,"['KHANGAR', 'KANERA', 'MIRDHA']",GOV
KHANGHERA,['KHANGHERA'],GOV
KHANT,['KHANT'],GOV
KHATI,"['KHATGUNE', 'SEMAR', 'JANGADA', 'KHATHIYA', 'BARAI', 'HALARI', 'SONAR', 'NATH', 'DHAMAN', 'KHATI', 'UTTAM', 'SONKAR', 'CHIK', 'CHIKWA', 'KHATWE', 'CHIKVI', 'YADAV', 'KHATKI', 'KHATWA', 'KASAI-QURESHI', 'KHATIK', 'CHAUHAN', 'DHIMAN', 'KHATIYA', 'GAUR', 'BAMANIYA', 'KASAI', 'JANGARH', 'JAGARA', 'CHAMADIA']",MF
KHETRIYA,"['MAHANAIK', 'KHETRIYA', 'ORHKHANDAYAT']",MF
KOLI,"['MALHAR', 'BARI', 'MANGELA', 'IDARIA-KOLI', 'CHUVALIA KOLI', 'CHUMBLE', 'KOLI DHOR', 'MAHADEVKOLI', 'KOLI', 'TOKRE KOLI', 'MACHIMAR KOLI', 'KHARVA', 'KHARVI', 'DIVECHA KOLI', 'AHIR KOLI', 'KOLI MAHADEV', 'KOLI SURYAVAMSHI VAITI', 'KOLI KADIA.', 'MANGALA', 'BARIA-KOLI', 'KOLGHA', 'MAHAVAR', 'KHARWI', 'KORI', 'DONGAR KOLI', 'BHEBARIA-KOLI', 'RATHWA-KOLI', 'PANBHARE SON KOLI', 'KOLI PATEL', 'PAN KOLI', 'KOLCHA', 'KOLI MACHHI', 'KHANDESHI KOLI', 'GABIT', 'GHEDIA KOLI', 'KHARWA-KOLI', 'MALHARKOLI', 'KHARWA']",MF_JEEVANSATHI
KOLI KHANIA,['KOLI KHANIA'],GOV
KUPADHAR,"['PARH', 'KUSHIARI', 'KUPADHAR']",GOV
